project,machines_num,conf,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,probability_failure_rate
zxing_dot,1,19CPU010Mem1GB.sh,815.6674593152572,815.6674593152572,0.5772886443303733,0.0,0.050000000000000044,0.09750000000000003
zxing_dot,1,20CPU010Mem2GB.sh,815.6619732966132,815.6619732966132,0.8794195508759651,0.0,0.046428571428571375,0.0736734693877551
zxing_dot,1,21CPU025Mem2GB.sh,312.1173555716027,312.1173555716027,0.4944459107846806,0.0,0.0357142857142857,0.06670918367346934
zxing_dot,1,22CPU05Mem2GB.sh,152.09501504430125,152.09501504430125,0.3692106490200413,0.0,0.03928571428571426,0.07702806122448969
zxing_dot,1,23CPU05Mem4GB.sh,152.45730857802604,152.45730857802604,0.48303557267804587,0.0,0.042857142857142816,0.0736224489795918
zxing_dot,1,24CPU1Mem4GB.sh,74.82096297510161,74.82096297510161,0.36325577524411834,0.0,0.04482758620689653,0.08435196195005945
zxing_dot,1,25CPU1Mem8GB.sh,75.04404009937504,75.04404009937504,0.4755290674297065,0.0,0.04137931034482756,0.06782401902497026
zxing_dot,1,26CPU2Mem4GB.sh,65.91405142217549,65.91405142217549,0.542362786452134,0.0,0.05517241379310345,0.08449464922711059
zxing_dot,1,27CPU2Mem8GB.sh,65.60043904395707,65.60043904395707,0.6369802631168232,0.0,0.03448275862068961,0.06111771700356716
zxing_dot,1,28CPU2Mem16GB.sh,65.78738791174436,65.78738791174436,0.8337454961348403,0.0,0.05517241379310345,0.10078478002378122
zxing_dot,1,29CPU4Mem8GB.sh,65.25699271517699,65.25699271517699,1.0739125767827626,0.0,0.04137931034482756,0.061212841854934585
zxing_dot,1,01noThrottling.sh,65.1470139629756,65.1470139629756,1.2651550111609866,0.0,0.043333333333333335,0.0720333333333334
zxing_dot,2,19CPU010Mem1GB.sh,882.9763520298012,702.3885200295416,0.6249265131490918,0.0,0.050000000000000044,0.09750000000000003
zxing_dot,2,20CPU010Mem2GB.sh,884.800851119275,674.7503995972538,0.9539627843150984,0.0,0.046428571428571375,0.0736734693877551
zxing_dot,2,21CPU025Mem2GB.sh,336.9948057466455,248.0225841430312,0.5338559381036443,0.0,0.0357142857142857,0.06670918367346934
zxing_dot,2,22CPU05Mem2GB.sh,163.50946413782407,122.77418647287263,0.39691922419456793,0.0,0.03928571428571426,0.07702806122448969
zxing_dot,2,23CPU05Mem4GB.sh,163.85823176483854,111.65934786374018,0.5191574976415968,0.0,0.042857142857142816,0.0736224489795918
zxing_dot,2,24CPU1Mem4GB.sh,80.10656067711639,55.07674272163404,0.3889173520874001,0.0,0.04482758620689653,0.08435196195005945
zxing_dot,2,25CPU1Mem8GB.sh,80.35145249902226,51.78095389247836,0.5091603706688044,0.0,0.04137931034482756,0.06782401902497026
zxing_dot,2,26CPU2Mem4GB.sh,68.5811884552146,50.44655831872701,0.5643088790056575,0.0,0.05517241379310345,0.08449464922711059
zxing_dot,2,27CPU2Mem8GB.sh,68.2209563779189,49.06424938878444,0.6624254864295925,0.0,0.03448275862068961,0.06111771700356716
zxing_dot,2,28CPU2Mem16GB.sh,68.45783150983543,42.871424467620386,0.8675889180013143,0.0,0.05517241379310345,0.10078478002378122
zxing_dot,2,29CPU4Mem8GB.sh,67.65163617542564,45.296982370349326,1.1133204259935878,0.0,0.04137931034482756,0.061212841854934585
zxing_dot,2,01noThrottling.sh,67.58268140158093,55.42717414861349,1.3124556728187016,0.0,0.043333333333333335,0.0720333333333334
zxing_dot,4,19CPU010Mem1GB.sh,1017.594137458892,631.3729950295418,0.7202022507865307,0.0,0.050000000000000044,0.09750000000000003
zxing_dot,4,20CPU010Mem2GB.sh,1023.0786067646003,662.4861353115393,1.1030492511933665,0.0,0.046428571428571375,0.0736734693877551
zxing_dot,4,21CPU025Mem2GB.sh,386.74970609673153,204.33896985731693,0.6126759927415721,0.0,0.0357142857142857,0.06670918367346934
zxing_dot,4,22CPU05Mem2GB.sh,186.33836232486965,129.03661861572957,0.4523363745436211,0.0,0.03928571428571426,0.07702806122448969
zxing_dot,4,23CPU05Mem4GB.sh,186.66007813846386,104.16300500659733,0.5914013475686997,0.0,0.042857142857142816,0.0736224489795918
zxing_dot,4,24CPU1Mem4GB.sh,90.6777560811465,49.99979400958404,0.4402405057739663,0.0,0.04482758620689653,0.08435196195005945
zxing_dot,4,25CPU1Mem8GB.sh,90.966277298317,48.45008837523699,0.576422977147002,0.0,0.04137931034482756,0.06782401902497026
zxing_dot,4,26CPU2Mem4GB.sh,73.91546252129334,41.33787900838218,0.6082010641127088,0.0,0.05517241379310345,0.08449464922711059
zxing_dot,4,27CPU2Mem8GB.sh,73.46199104584312,52.66924249223277,0.7133159330551367,0.0,0.03448275862068961,0.06111771700356716
zxing_dot,4,28CPU2Mem16GB.sh,73.79871870601808,44.345024467620334,0.9352757617342692,0.0,0.05517241379310345,0.10078478002378122
zxing_dot,4,29CPU4Mem8GB.sh,72.44092309592308,43.08172719793552,1.1921361244152409,0.0,0.04137931034482756,0.061212841854934585
zxing_dot,4,01noThrottling.sh,72.45401627879156,57.93767729630898,1.4070569961341322,0.0,0.043333333333333335,0.0720333333333334
zxing_dot,6,19CPU010Mem1GB.sh,1152.2119228879837,499.12795920643254,0.8154779884239705,0.0,0.050000000000000044,0.09750000000000003
zxing_dot,6,20CPU010Mem2GB.sh,1161.356362409926,632.5331554394697,1.252135718071635,0.0,0.046428571428571375,0.0736734693877551
zxing_dot,6,21CPU025Mem2GB.sh,436.50460644681726,197.3685091430312,0.6914960473794999,0.0,0.0357142857142857,0.06670918367346934
zxing_dot,6,22CPU05Mem2GB.sh,209.16726051191583,125.99080433001559,0.5077535248926758,0.0,0.03928571428571426,0.07702806122448969
zxing_dot,6,23CPU05Mem4GB.sh,209.46192451208913,100.21061019871456,0.6636451974958022,0.0,0.042857142857142816,0.0736224489795918
zxing_dot,6,24CPU1Mem4GB.sh,101.24895148517665,38.02563927335812,0.4915636594605327,0.0,0.04482758620689653,0.08435196195005945
zxing_dot,6,25CPU1Mem8GB.sh,101.5811020976117,50.41862630627145,0.6436855836251996,0.0,0.04137931034482756,0.06782401902497026
zxing_dot,6,26CPU2Mem4GB.sh,79.24973658737204,39.181936783767476,0.6520932492197594,0.0,0.05517241379310345,0.08449464922711059
zxing_dot,6,27CPU2Mem8GB.sh,78.70302571376726,48.60233214740515,0.76420637968068,0.0,0.03448275862068961,0.06111771700356716
zxing_dot,6,28CPU2Mem16GB.sh,79.1396059022008,41.89732101934453,1.002962605467225,0.0,0.05517241379310345,0.10078478002378122
zxing_dot,6,29CPU4Mem8GB.sh,77.23021001642063,40.47612374965972,1.2709518228368955,0.0,0.04137931034482756,0.061212841854934585
zxing_dot,6,01noThrottling.sh,77.32535115600213,50.98141391963406,1.5016583194495612,0.0,0.043333333333333335,0.0720333333333334
zxing_dot,8,19CPU010Mem1GB.sh,1286.8297083170735,650.3960142519398,0.9107537260614084,0.0,0.050000000000000044,0.09750000000000003
zxing_dot,8,20CPU010Mem2GB.sh,1299.6341180552513,705.9728590108982,1.4012221849499031,0.0,0.046428571428571375,0.0736734693877551
zxing_dot,8,21CPU025Mem2GB.sh,486.2595067969033,202.2484412858884,0.7703161020174276,0.0,0.0357142857142857,0.06670918367346934
zxing_dot,8,22CPU05Mem2GB.sh,231.99615869896164,120.85132933001559,0.5631706752417296,0.0,0.03928571428571426,0.07702806122448969
zxing_dot,8,23CPU05Mem4GB.sh,232.26377088571448,101.65048877014317,0.7358890474229053,0.0,0.042857142857142816,0.0736224489795918
zxing_dot,8,24CPU1Mem4GB.sh,111.82014688920688,35.95919745785996,0.5428868131470996,0.0,0.04482758620689653,0.08435196195005945
zxing_dot,8,25CPU1Mem8GB.sh,112.19592689690643,46.85902737461053,0.7109481901033969,0.0,0.04137931034482756,0.06782401902497026
zxing_dot,8,26CPU2Mem4GB.sh,84.58401065345075,46.50225487045113,0.6959854343268103,0.0,0.05517241379310345,0.08449464922711059
zxing_dot,8,27CPU2Mem8GB.sh,83.9440603816914,48.480659733612036,0.8150968263062233,0.0,0.03448275862068961,0.06111771700356716
zxing_dot,8,28CPU2Mem16GB.sh,84.48049309838342,23.439205153123382,1.0706494492001795,0.0,0.05517241379310345,0.10078478002378122
zxing_dot,8,29CPU4Mem8GB.sh,82.01949693691807,34.69148237034934,1.3497675212585483,0.0,0.04137931034482756,0.061212841854934585
zxing_dot,8,01noThrottling.sh,82.19668603321273,48.432820815280124,1.5962596427649913,0.0,0.043333333333333335,0.0720333333333334
zxing_dot,10,19CPU010Mem1GB.sh,1421.4474937461648,629.1695914581138,1.0060294636988476,0.0,0.050000000000000044,0.09750000000000003
zxing_dot,10,20CPU010Mem2GB.sh,1437.911873700577,528.9618340108982,1.5503086518281715,0.0,0.046428571428571375,0.0736734693877551
zxing_dot,10,21CPU025Mem2GB.sh,536.0144071469892,169.79924842874559,0.8491361566553552,0.0,0.0357142857142857,0.06670918367346934
zxing_dot,10,22CPU05Mem2GB.sh,254.82505688600747,126.0290150443013,0.6185878255907832,0.0,0.03928571428571426,0.07702806122448969
zxing_dot,10,23CPU05Mem4GB.sh,255.06561725933977,103.41921019871457,0.808132897350008,0.0,0.042857142857142816,0.0736224489795918
zxing_dot,10,24CPU1Mem4GB.sh,122.39134229323706,47.63192504406685,0.5942099668336659,0.0,0.04482758620689653,0.08435196195005945
zxing_dot,10,25CPU1Mem8GB.sh,122.81075169620117,40.96419872006457,0.7782107965815945,0.0,0.04137931034482756,0.06782401902497026
zxing_dot,10,26CPU2Mem4GB.sh,89.9182847195294,44.46481718868852,0.7398776194338611,0.0,0.05517241379310345,0.08449464922711059
zxing_dot,10,27CPU2Mem8GB.sh,89.18509504961558,45.543576974991346,0.8659872729317669,0.0,0.03448275862068961,0.06111771700356716
